customer_id,sum_Profit,Min_Recency,count_product_id,R_score,F_score,M_score,RFM_Score,Customer Title
423,1589.8199999999997,141 days 00:00:00.000000000,5,1,2,0,120,Bronze
424,4525.1900000000005,74 days 00:00:00.000000000,7,2,3,4,234,Silver
425,7388.6,25 days 00:00:00.000000000,7,3,3,4,334,Gold
426,5302.9,59 days 00:00:00.000000000,8,2,4,4,244,Silver
427,2515.6800000000003,109 days 00:00:00.000000000,4,1,1,2,112,Bronze
428,3355.1099999999997,51 days 00:00:00.000000000,8,2,4,3,243,Silver
429,3652.2599999999998,18 days 00:00:00.000000000,8,4,4,3,443,Platinum
430,5625.169999999999,65 days 00:00:00.000000000,6,2,3,4,234,Silver
431,1215.34,138 days 00:00:00.000000000,1,1,1,0,110,Bronze
432,5110.170000000001,21 days 00:00:00.000000000,8,3,4,4,344,Gold
433,3754.1600000000003,15 days 00:00:00.000000000,9,4,4,3,443,Platinum
435,4727.750000000001,102 days 00:00:00.000000000,4,1,1,4,114,Bronze
436,2124.71,50 days 00:00:00.000000000,3,2,1,2,212,Silver
437,3045.6,48 days 00:00:00.000000000,6,2,3,3,233,Silver
438,7692.39,51 days 00:00:00.000000000,8,2,4,4,244,Silver
439,2621.23,99 days 00:00:00.000000000,5,1,2,2,122,Bronze
440,2481.1899999999996,11 days 00:00:00.000000000,8,4,4,2,442,Platinum
441,1750.76,62 days 00:00:00.000000000,3,2,1,0,210,Bronze
444,3807.459999999999,45 days 00:00:00.000000000,7,3,3,3,333,Gold
445,8081.8600000000015,24 days 00:00:00.000000000,11,3,4,4,344,Gold
446,5363.299999999999,52 days 00:00:00.000000000,8,2,4,4,244,Silver
447,2690.73,0 days 00:00:00.000000000,5,4,2,2,422,Platinum
448,2413.08,188 days 00:00:00.000000000,4,1,1,2,112,Bronze
449,3292.4000000000005,133 days 00:00:00.000000000,6,1,3,3,133,Bronze
450,3178.3,82 days 00:00:00.000000000,4,2,1,3,213,Silver
452,1561.59,24 days 00:00:00.000000000,5,3,2,0,320,Gold
455,1600.9,67 days 00:00:00.000000000,3,2,1,0,210,Bronze
456,2183.0999999999995,88 days 00:00:00.000000000,5,2,2,2,222,Silver
457,3680.3399999999997,115 days 00:00:00.000000000,5,1,2,3,123,Bronze
458,1247.2399999999998,26 days 00:00:00.000000000,5,3,2,0,320,Gold
459,2402.4,38 days 00:00:00.000000000,5,3,2,2,322,Gold
460,1862.0100000000002,76 days 00:00:00.000000000,3,2,1,2,212,Silver
461,5722.380000000001,20 days 00:00:00.000000000,8,3,4,4,344,Gold
463,3829.7000000000003,59 days 00:00:00.000000000,7,2,3,3,233,Silver
465,3488.7900000000004,4 days 00:00:00.000000000,6,4,3,3,433,Platinum
467,3850.32,169 days 00:00:00.000000000,6,1,3,3,133,Bronze
468,4063.5899999999992,94 days 00:00:00.000000000,6,1,3,3,133,Bronze
469,4177.21,101 days 00:00:00.000000000,10,1,4,4,144,Bronze
470,1890.57,9 days 00:00:00.000000000,7,4,3,2,432,Platinum
471,3918.1099999999997,48 days 00:00:00.000000000,6,2,3,3,233,Silver
472,3309.7900000000004,49 days 00:00:00.000000000,5,2,2,3,223,Silver
473,8364.66,115 days 00:00:00.000000000,9,1,4,4,144,Bronze
474,1520.73,97 days 00:00:00.000000000,2,1,1,0,110,Bronze
475,2907.2799999999997,24 days 00:00:00.000000000,7,3,3,3,333,Gold
476,1353.61,9 days 00:00:00.000000000,4,4,1,0,410,Gold
477,3375.0599999999995,35 days 00:00:00.000000000,5,3,2,3,323,Gold
478,3320.210000000001,3 days 00:00:00.000000000,9,4,4,3,443,Platinum
481,1617.21,14 days 00:00:00.000000000,2,4,1,0,410,Gold
483,2307.7799999999997,40 days 00:00:00.000000000,7,3,3,2,332,Gold
484,1704.78,19 days 00:00:00.000000000,5,3,2,0,320,Gold
485,2715.28,14 days 00:00:00.000000000,6,4,3,2,432,Platinum
486,4915.7699999999995,91 days 00:00:00.000000000,5,1,2,4,124,Bronze
487,687.5100000000001,139 days 00:00:00.000000000,2,1,1,0,110,Bronze
488,1172.1,27 days 00:00:00.000000000,7,3,3,0,330,Gold
489,2073.68,124 days 00:00:00.000000000,5,1,2,2,122,Bronze
490,4593.01,53 days 00:00:00.000000000,9,2,4,4,244,Silver
491,2735.71,68 days 00:00:00.000000000,7,2,3,2,232,Silver
492,2707.9,89 days 00:00:00.000000000,4,1,1,2,112,Bronze
493,151.93999999999997,75 days 00:00:00.000000000,3,2,1,0,210,Bronze
494,894.9899999999998,133 days 00:00:00.000000000,3,1,1,0,110,Bronze
495,4087.04,128 days 00:00:00.000000000,6,1,3,3,133,Bronze
496,1310.77,45 days 00:00:00.000000000,4,3,1,0,310,Silver
498,4982.410000000002,7 days 00:00:00.000000000,7,4,3,4,434,Platinum
499,4043.58,55 days 00:00:00.000000000,11,2,4,3,243,Silver
500,3977.81,24 days 00:00:00.000000000,8,3,4,3,343,Gold
501,1264.13,182 days 00:00:00.000000000,3,1,1,0,110,Bronze
502,2508.8100000000004,166 days 00:00:00.000000000,4,1,1,2,112,Bronze
503,1280.6399999999999,83 days 00:00:00.000000000,3,2,1,0,210,Bronze
504,2714.7599999999998,136 days 00:00:00.000000000,8,1,4,2,142,Bronze
506,6985.240000000001,56 days 00:00:00.000000000,10,2,4,4,244,Silver
508,2587.54,155 days 00:00:00.000000000,4,1,1,2,112,Bronze
509,4389.7300000000005,89 days 00:00:00.000000000,6,1,3,4,134,Bronze
511,2782.8799999999997,11 days 00:00:00.000000000,5,4,2,2,422,Platinum
512,1136.3400000000001,95 days 00:00:00.000000000,4,1,1,0,110,Bronze
514,2144.29,123 days 00:00:00.000000000,5,1,2,2,122,Bronze
515,5916.69,14 days 00:00:00.000000000,8,4,4,4,444,Platinum
516,4722.21,19 days 00:00:00.000000000,10,3,4,4,344,Gold
517,2632.1600000000003,10 days 00:00:00.000000000,6,4,3,2,432,Platinum
518,938.2500000000001,261 days 00:00:00.000000000,3,1,1,0,110,Bronze
520,819.2600000000001,16 days 00:00:00.000000000,5,4,2,0,420,Platinum
521,624.9000000000001,154 days 00:00:00.000000000,2,1,1,0,110,Bronze
523,2795.7700000000004,18 days 00:00:00.000000000,6,4,3,2,432,Platinum
524,2024.53,138 days 00:00:00.000000000,7,1,3,2,132,Bronze
525,3584.83,119 days 00:00:00.000000000,8,1,4,3,143,Bronze
527,1694.76,43 days 00:00:00.000000000,2,3,1,0,310,Silver
528,4175.150000000001,134 days 00:00:00.000000000,7,1,3,4,134,Bronze
529,2339.1400000000003,12 days 00:00:00.000000000,6,4,3,2,432,Platinum
530,1751.35,162 days 00:00:00.000000000,3,1,1,0,110,Bronze
531,1761.46,61 days 00:00:00.000000000,5,2,2,0,220,Silver
532,2963.81,28 days 00:00:00.000000000,5,3,2,3,323,Gold
533,5387.049999999999,2 days 00:00:00.000000000,6,4,3,4,434,Platinum
534,4809.95,6 days 00:00:00.000000000,8,4,4,4,444,Platinum
536,2832.0599999999995,32 days 00:00:00.000000000,3,3,1,3,313,Gold
537,825.7299999999999,49 days 00:00:00.000000000,3,2,1,0,210,Bronze
538,6447.15,4 days 00:00:00.000000000,7,4,3,4,434,Platinum
540,1821.0300000000002,79 days 00:00:00.000000000,6,2,3,2,232,Silver
542,2098.5199999999995,38 days 00:00:00.000000000,6,3,3,2,332,Gold
543,1924.15,0 days 00:00:00.000000000,5,4,2,2,422,Platinum
544,2246.42,173 days 00:00:00.000000000,4,1,1,2,112,Bronze
545,5665.79,6 days 00:00:00.000000000,6,4,3,4,434,Platinum
546,4449.53,37 days 00:00:00.000000000,5,3,2,4,324,Gold
547,2901.1899999999996,74 days 00:00:00.000000000,6,2,3,3,233,Silver
549,3751.75,40 days 00:00:00.000000000,8,3,4,3,343,Gold
551,2850.0,152 days 00:00:00.000000000,4,1,1,3,113,Bronze
552,1577.7000000000003,159 days 00:00:00.000000000,4,1,1,0,110,Bronze
553,2566.2700000000004,19 days 00:00:00.000000000,6,3,3,2,332,Gold
554,1670.6699999999998,38 days 00:00:00.000000000,3,3,1,0,310,Silver
555,3505.6299999999997,165 days 00:00:00.000000000,4,1,1,3,113,Bronze
556,3985.03,9 days 00:00:00.000000000,5,4,2,3,423,Platinum
558,3368.76,35 days 00:00:00.000000000,6,3,3,3,333,Gold
559,1824.48,6 days 00:00:00.000000000,4,4,1,2,412,Platinum
560,3583.4600000000005,41 days 00:00:00.000000000,6,3,3,3,333,Gold
561,2891.5899999999992,28 days 00:00:00.000000000,6,3,3,3,333,Gold
562,2125.01,36 days 00:00:00.000000000,5,3,2,2,322,Gold
563,1931.1299999999997,33 days 00:00:00.000000000,7,3,3,2,332,Gold
564,2143.39,11 days 00:00:00.000000000,6,4,3,2,432,Platinum
565,7079.07,104 days 00:00:00.000000000,10,1,4,4,144,Bronze
566,2145.56,52 days 00:00:00.000000000,3,2,1,2,212,Silver
568,1258.1,91 days 00:00:00.000000000,7,1,3,0,130,Bronze
569,6084.139999999999,98 days 00:00:00.000000000,4,1,1,4,114,Bronze
570,3446.07,35 days 00:00:00.000000000,6,3,3,3,333,Gold
571,2284.98,72 days 00:00:00.000000000,3,2,1,2,212,Silver
572,2600.44,13 days 00:00:00.000000000,6,4,3,2,432,Platinum
573,1618.8300000000002,105 days 00:00:00.000000000,2,1,1,0,110,Bronze
574,2172.41,277 days 00:00:00.000000000,4,1,1,2,112,Bronze
575,714.24,248 days 00:00:00.000000000,2,1,1,0,110,Bronze
576,4580.35,7 days 00:00:00.000000000,6,4,3,4,434,Platinum
578,2754.81,199 days 00:00:00.000000000,7,1,3,2,132,Bronze
579,4204.6,52 days 00:00:00.000000000,9,2,4,4,244,Silver
580,2185.5099999999998,24 days 00:00:00.000000000,5,3,2,2,322,Gold
581,2223.5499999999997,53 days 00:00:00.000000000,4,2,1,2,212,Silver
583,2258.1899999999996,31 days 00:00:00.000000000,4,3,1,2,312,Gold
584,1270.2099999999998,132 days 00:00:00.000000000,4,1,1,0,110,Bronze
585,2174.5,97 days 00:00:00.000000000,6,1,3,2,132,Bronze
586,2562.4700000000003,90 days 00:00:00.000000000,3,1,1,2,112,Bronze
587,3293.38,53 days 00:00:00.000000000,6,2,3,3,233,Silver
588,3603.8500000000004,19 days 00:00:00.000000000,5,3,2,3,323,Gold
589,1397.8999999999999,10 days 00:00:00.000000000,3,4,1,0,410,Gold
590,6119.599999999999,43 days 00:00:00.000000000,11,3,4,4,344,Gold
591,484.9599999999999,221 days 00:00:00.000000000,2,1,1,0,110,Bronze
592,1071.53,199 days 00:00:00.000000000,4,1,1,0,110,Bronze
593,3493.8,1 days 00:00:00.000000000,6,4,3,3,433,Platinum
594,6630.72,33 days 00:00:00.000000000,9,3,4,4,344,Gold
595,2011.16,184 days 00:00:00.000000000,3,1,1,2,112,Bronze
596,3836.34,85 days 00:00:00.000000000,3,2,1,3,213,Silver
597,1830.39,61 days 00:00:00.000000000,5,2,2,2,222,Silver
598,3535.5600000000004,131 days 00:00:00.000000000,7,1,3,3,133,Bronze
600,1854.78,206 days 00:00:00.000000000,3,1,1,2,112,Bronze
601,1423.44,58 days 00:00:00.000000000,5,2,2,0,220,Silver
602,2568.76,77 days 00:00:00.000000000,5,2,2,2,222,Silver
603,3148.1000000000004,49 days 00:00:00.000000000,7,2,3,3,233,Silver
604,4661.96,69 days 00:00:00.000000000,6,2,3,4,234,Silver
605,5025.639999999999,2 days 00:00:00.000000000,8,4,4,4,444,Platinum
606,2488.5299999999997,55 days 00:00:00.000000000,6,2,3,2,232,Silver
607,7137.62,58 days 00:00:00.000000000,10,2,4,4,244,Silver
608,4050.11,85 days 00:00:00.000000000,8,2,4,3,243,Silver
609,2168.73,36 days 00:00:00.000000000,4,3,1,2,312,Gold
610,3399.91,46 days 00:00:00.000000000,9,2,4,3,243,Silver
611,3500.4400000000005,3 days 00:00:00.000000000,8,4,4,3,443,Platinum
612,2074.34,1 days 00:00:00.000000000,4,4,1,2,412,Platinum
613,2098.59,3 days 00:00:00.000000000,6,4,3,2,432,Platinum
615,3620.88,42 days 00:00:00.000000000,4,3,1,3,313,Gold
617,2313.43,20 days 00:00:00.000000000,4,3,1,2,312,Gold
618,1202.3899999999999,308 days 00:00:00.000000000,2,1,1,0,110,Bronze
619,3378.35,65 days 00:00:00.000000000,7,2,3,3,233,Silver
620,1981.2999999999997,103 days 00:00:00.000000000,8,1,4,2,142,Bronze
621,6126.810000000001,2 days 00:00:00.000000000,9,4,4,4,444,Platinum
623,1636.8900000000003,93 days 00:00:00.000000000,3,1,1,0,110,Bronze
624,3352.89,90 days 00:00:00.000000000,3,1,1,3,113,Bronze
625,2326.0800000000004,16 days 00:00:00.000000000,6,4,3,2,432,Platinum
626,3437.3699999999994,54 days 00:00:00.000000000,9,2,4,3,243,Silver
628,1313.8600000000001,54 days 00:00:00.000000000,5,2,2,0,220,Silver
629,2245.43,64 days 00:00:00.000000000,8,2,4,2,242,Silver
630,3717.2099999999996,53 days 00:00:00.000000000,7,2,3,3,233,Silver
631,1767.3899999999996,16 days 00:00:00.000000000,6,4,3,0,430,Platinum
632,1726.6099999999997,41 days 00:00:00.000000000,3,3,1,0,310,Silver
633,3328.4500000000007,1 days 00:00:00.000000000,7,4,3,3,433,Platinum
634,2853.18,17 days 00:00:00.000000000,7,4,3,3,433,Platinum
635,1220.6100000000001,39 days 00:00:00.000000000,6,3,3,0,330,Gold
636,4418.9,19 days 00:00:00.000000000,7,3,3,4,334,Gold
637,5402.469999999999,7 days 00:00:00.000000000,13,4,4,4,444,Platinum
639,2516.35,8 days 00:00:00.000000000,6,4,3,2,432,Platinum
640,4278.6,10 days 00:00:00.000000000,8,4,4,4,444,Platinum
641,2456.51,202 days 00:00:00.000000000,4,1,1,2,112,Bronze
642,2724.29,24 days 00:00:00.000000000,7,3,3,2,332,Gold
643,2308.04,197 days 00:00:00.000000000,4,1,1,2,112,Bronze
644,549.9999999999999,157 days 00:00:00.000000000,3,1,1,0,110,Bronze
645,5192.720000000001,116 days 00:00:00.000000000,7,1,3,4,134,Bronze
646,2533.41,110 days 00:00:00.000000000,4,1,1,2,112,Bronze
647,5279.189999999999,42 days 00:00:00.000000000,9,3,4,4,344,Gold
648,4222.63,57 days 00:00:00.000000000,7,2,3,4,234,Silver
649,263.5399999999999,11 days 00:00:00.000000000,5,4,2,0,420,Platinum
650,2904.6900000000005,50 days 00:00:00.000000000,6,2,3,3,233,Silver
651,3473.3199999999997,18 days 00:00:00.000000000,3,4,1,3,413,Platinum
652,2488.9000000000005,5 days 00:00:00.000000000,9,4,4,2,442,Platinum
653,2623.84,37 days 00:00:00.000000000,5,3,2,2,322,Gold
654,1374.9,28 days 00:00:00.000000000,3,3,1,0,310,Silver
655,5753.879999999999,51 days 00:00:00.000000000,6,2,3,4,234,Silver
656,3749.56,10 days 00:00:00.000000000,8,4,4,3,443,Platinum
657,2729.0,76 days 00:00:00.000000000,6,2,3,2,232,Silver
658,2596.17,97 days 00:00:00.000000000,5,1,2,2,122,Bronze
660,3839.45,12 days 00:00:00.000000000,4,4,1,3,413,Platinum
661,3308.0899999999997,34 days 00:00:00.000000000,6,3,3,3,333,Gold
662,3872.9999999999995,86 days 00:00:00.000000000,7,2,3,3,233,Silver
663,2132.7900000000004,73 days 00:00:00.000000000,4,2,1,2,212,Silver
664,1036.09,84 days 00:00:00.000000000,4,2,1,0,210,Bronze
665,5204.2,85 days 00:00:00.000000000,7,2,3,4,234,Silver
666,2459.7599999999998,41 days 00:00:00.000000000,5,3,2,2,322,Gold
667,3802.78,19 days 00:00:00.000000000,5,3,2,3,323,Gold
668,4375.9800000000005,6 days 00:00:00.000000000,7,4,3,4,434,Platinum
669,5513.28,8 days 00:00:00.000000000,11,4,4,4,444,Platinum
670,1542.1699999999998,116 days 00:00:00.000000000,4,1,1,0,110,Bronze
672,3633.1399999999994,50 days 00:00:00.000000000,3,2,1,3,213,Silver
673,2058.7,2 days 00:00:00.000000000,5,4,2,2,422,Platinum
674,3008.8599999999997,115 days 00:00:00.000000000,6,1,3,3,133,Bronze
675,1396.6200000000003,0 days 00:00:00.000000000,3,4,1,0,410,Gold
676,2894.85,33 days 00:00:00.000000000,6,3,3,3,333,Gold
677,940.36,71 days 00:00:00.000000000,5,2,2,0,220,Silver
678,1606.99,94 days 00:00:00.000000000,3,1,1,0,110,Bronze
679,3551.2400000000002,62 days 00:00:00.000000000,10,2,4,3,243,Silver
681,2244.19,7 days 00:00:00.000000000,6,4,3,2,432,Platinum
682,5428.9400000000005,20 days 00:00:00.000000000,7,3,3,4,334,Gold
684,2431.6000000000004,42 days 00:00:00.000000000,8,3,4,2,342,Gold
686,2073.8100000000004,37 days 00:00:00.000000000,5,3,2,2,322,Gold
687,812.72,8 days 00:00:00.000000000,6,4,3,0,430,Platinum
688,2967.8,81 days 00:00:00.000000000,4,2,1,3,213,Silver
689,541.3299999999999,12 days 00:00:00.000000000,3,4,1,0,410,Gold
690,2848.24,64 days 00:00:00.000000000,5,2,2,3,223,Silver
692,5027.49,50 days 00:00:00.000000000,9,2,4,4,244,Silver
694,2400.83,7 days 00:00:00.000000000,5,4,2,2,422,Platinum
695,4659.0,16 days 00:00:00.000000000,8,4,4,4,444,Platinum
696,1879.1399999999999,21 days 00:00:00.000000000,6,3,3,2,332,Gold
697,3996.6,11 days 00:00:00.000000000,4,4,1,3,413,Platinum
698,1295.96,76 days 00:00:00.000000000,3,2,1,0,210,Bronze
699,976.24,55 days 00:00:00.000000000,3,2,1,0,210,Bronze
701,2215.5600000000004,32 days 00:00:00.000000000,6,3,3,2,332,Gold
702,1905.88,62 days 00:00:00.000000000,3,2,1,2,212,Silver
704,4034.46,10 days 00:00:00.000000000,10,4,4,3,443,Platinum
705,502.12,11 days 00:00:00.000000000,4,4,1,0,410,Gold
706,7109.399999999999,30 days 00:00:00.000000000,6,3,3,4,334,Gold
707,3368.2,44 days 00:00:00.000000000,6,3,3,3,333,Gold
708,2145.83,175 days 00:00:00.000000000,3,1,1,2,112,Bronze
709,3243.3,146 days 00:00:00.000000000,5,1,2,3,123,Bronze
710,5201.39,39 days 00:00:00.000000000,6,3,3,4,334,Gold
713,1891.1000000000001,255 days 00:00:00.000000000,4,1,1,2,112,Bronze
715,2410.2400000000002,158 days 00:00:00.000000000,3,1,1,2,112,Bronze
716,3777.53,12 days 00:00:00.000000000,6,4,3,3,433,Platinum
717,1857.27,14 days 00:00:00.000000000,6,4,3,2,432,Platinum
718,2164.0800000000004,34 days 00:00:00.000000000,8,3,4,2,342,Gold
719,4227.84,11 days 00:00:00.000000000,8,4,4,4,444,Platinum
720,7212.17,20 days 00:00:00.000000000,10,3,4,4,344,Gold
721,6579.62,4 days 00:00:00.000000000,7,4,3,4,434,Platinum
722,2934.44,87 days 00:00:00.000000000,5,2,2,3,223,Silver
723,3489.9599999999996,15 days 00:00:00.000000000,8,4,4,3,443,Platinum
724,5073.2699999999995,23 days 00:00:00.000000000,8,3,4,4,344,Gold
725,7321.5,3 days 00:00:00.000000000,11,4,4,4,444,Platinum
726,2965.7599999999998,54 days 00:00:00.000000000,3,2,1,3,213,Silver
727,3970.03,61 days 00:00:00.000000000,6,2,3,3,233,Silver
728,6411.760000000002,25 days 00:00:00.000000000,9,3,4,4,344,Gold
729,8953.169999999998,1 days 00:00:00.000000000,9,4,4,4,444,Platinum
730,3182.99,14 days 00:00:00.000000000,7,4,3,3,433,Platinum
732,3269.12,64 days 00:00:00.000000000,5,2,2,3,223,Silver
734,1140.1499999999996,89 days 00:00:00.000000000,3,1,1,0,110,Bronze
735,3025.3300000000004,87 days 00:00:00.000000000,4,2,1,3,213,Silver
736,4107.89,11 days 00:00:00.000000000,5,4,2,3,423,Platinum
737,4480.09,54 days 00:00:00.000000000,7,2,3,4,234,Silver
739,4842.199999999999,1 days 00:00:00.000000000,10,4,4,4,444,Platinum
742,1246.1099999999997,10 days 00:00:00.000000000,6,4,3,0,430,Platinum
743,3908.8,89 days 00:00:00.000000000,4,1,1,3,113,Bronze
744,1267.6799999999998,23 days 00:00:00.000000000,5,3,2,0,320,Gold
746,1779.1599999999999,43 days 00:00:00.000000000,6,3,3,0,330,Gold
747,571.3799999999999,35 days 00:00:00.000000000,2,3,1,0,310,Silver
748,3516.0,46 days 00:00:00.000000000,9,2,4,3,243,Silver
749,1830.72,80 days 00:00:00.000000000,9,2,4,2,242,Silver
750,5391.709999999999,58 days 00:00:00.000000000,6,2,3,4,234,Silver
751,96.62,130 days 00:00:00.000000000,2,1,1,0,110,Bronze
752,2952.01,20 days 00:00:00.000000000,8,3,4,3,343,Gold
754,93.00999999999999,210 days 00:00:00.000000000,2,1,1,0,110,Bronze
755,847.2199999999999,95 days 00:00:00.000000000,3,1,1,0,110,Bronze
756,2121.6099999999997,25 days 00:00:00.000000000,6,3,3,2,332,Gold
757,2946.73,72 days 00:00:00.000000000,5,2,2,3,223,Silver
759,2646.67,23 days 00:00:00.000000000,8,3,4,2,342,Gold
760,4847.049999999999,26 days 00:00:00.000000000,9,3,4,4,344,Gold
761,1896.39,145 days 00:00:00.000000000,5,1,2,2,122,Bronze
762,2347.98,85 days 00:00:00.000000000,5,2,2,2,222,Silver
763,3894.51,74 days 00:00:00.000000000,6,2,3,3,233,Silver
764,1364.06,79 days 00:00:00.000000000,3,2,1,0,210,Bronze
767,2438.84,42 days 00:00:00.000000000,5,3,2,2,322,Gold
768,5580.57,5 days 00:00:00.000000000,9,4,4,4,444,Platinum
769,5070.239999999999,19 days 00:00:00.000000000,8,3,4,4,344,Gold
770,4457.48,49 days 00:00:00.000000000,6,2,3,4,234,Silver
772,4423.8,2 days 00:00:00.000000000,6,4,3,4,434,Platinum
774,144.26,143 days 00:00:00.000000000,1,1,1,0,110,Bronze
775,2862.330000000001,58 days 00:00:00.000000000,7,2,3,3,233,Silver
776,2201.8599999999997,13 days 00:00:00.000000000,9,4,4,2,442,Platinum
777,3184.33,27 days 00:00:00.000000000,6,3,3,3,333,Gold
778,698.81,263 days 00:00:00.000000000,3,1,1,0,110,Bronze
779,1186.4099999999999,82 days 00:00:00.000000000,4,2,1,0,210,Bronze
780,798.6200000000001,88 days 00:00:00.000000000,3,2,1,0,210,Bronze
781,2256.31,125 days 00:00:00.000000000,5,1,2,2,122,Bronze
782,3627.17,25 days 00:00:00.000000000,6,3,3,3,333,Gold
783,3498.8600000000006,96 days 00:00:00.000000000,5,1,2,3,123,Bronze
784,304.07,143 days 00:00:00.000000000,2,1,1,0,110,Bronze
785,1813.12,18 days 00:00:00.000000000,6,4,3,2,432,Platinum
788,2415.0899999999997,39 days 00:00:00.000000000,5,3,2,2,322,Gold
789,2892.76,4 days 00:00:00.000000000,8,4,4,3,443,Platinum
790,4889.11,14 days 00:00:00.000000000,8,4,4,4,444,Platinum
791,3819.0,123 days 00:00:00.000000000,6,1,3,3,133,Bronze
792,3295.6500000000005,17 days 00:00:00.000000000,6,4,3,3,433,Platinum
793,4778.329999999999,1 days 00:00:00.000000000,10,4,4,4,444,Platinum
794,4248.67,22 days 00:00:00.000000000,7,3,3,4,334,Gold
795,2785.9800000000005,18 days 00:00:00.000000000,5,4,2,2,422,Platinum
796,3815.93,6 days 00:00:00.000000000,7,4,3,3,433,Platinum
797,2277.96,21 days 00:00:00.000000000,4,3,1,2,312,Gold
798,1691.8100000000002,21 days 00:00:00.000000000,3,3,1,0,310,Silver
800,3239.48,85 days 00:00:00.000000000,6,2,3,3,233,Silver
801,254.62999999999994,182 days 00:00:00.000000000,2,1,1,0,110,Bronze
802,2893.2000000000003,95 days 00:00:00.000000000,6,1,3,3,133,Bronze
803,1746.5500000000002,66 days 00:00:00.000000000,6,2,3,0,230,Silver
804,3065.9,41 days 00:00:00.000000000,3,3,1,3,313,Gold
805,2795.75,122 days 00:00:00.000000000,6,1,3,2,132,Bronze
806,2189.57,31 days 00:00:00.000000000,4,3,1,2,312,Gold
807,2491.13,80 days 00:00:00.000000000,4,2,1,2,212,Silver
808,2119.7200000000003,123 days 00:00:00.000000000,3,1,1,2,112,Bronze
809,492.7399999999999,45 days 00:00:00.000000000,4,3,1,0,310,Silver
810,945.1599999999999,68 days 00:00:00.000000000,4,2,1,0,210,Bronze
811,496.61999999999995,174 days 00:00:00.000000000,3,1,1,0,110,Bronze
813,1633.6100000000001,50 days 00:00:00.000000000,5,2,2,0,220,Silver
814,2154.13,48 days 00:00:00.000000000,3,2,1,2,212,Silver
816,945.8499999999998,53 days 00:00:00.000000000,3,2,1,0,210,Bronze
